product_id,product_name,category,brand,price,cost,launch_date,current_inventory,reorder_level
PROD-1089,"StyleMax Clothing Model 2089",Clothing,StyleMax,69,44.85,2024-10-26,389,69
PROD-1090,"HomeComfort Home & Garden Model 2090",Home & Garden,HomeComfort,70,45.5,2020-11-27,390,70
PROD-1091,"ActiveLife Sports Model 2091",Sports,ActiveLife,71,46.15,2021-12-28,391,71
PROD-1092,"ReadMore Books Model 2092",Books,ReadMore,29,18.85,2022-01-01,392,72
PROD-1093,"GlowUp Beauty Model 2093",Beauty,GlowUp,68,44.2,2023-02-02,393,73
PROD-1094,"AutoPro Automotive Model 2094",Automotive,AutoPro,74,48.1,2024-03-03,394,74
PROD-1095,"PlayFun Toys Model 2095",Toys,PlayFun,75,48.75,2020-04-04,395,75
PROD-1096,"TechnoCore Electronics Model 2096",Electronics,TechnoCore,346,224.9,2021-05-05,396,76
PROD-1097,"StyleMax Clothing Model 2097",Clothing,StyleMax,77,50.05,2022-06-06,397,77
PROD-1098,"HomeComfort Home & Garden Model 2098",Home & Garden,HomeComfort,78,50.7,2023-07-07,398,78
PROD-1099,"ActiveLife Sports Model 2099",Sports,ActiveLife,79,51.35,2024-08-08,399,79
PROD-1100,"ReadMore Books Model 2100",Books,ReadMore,12,7.8,2020-09-09,400,80
PROD-1101,"GlowUp Beauty Model 2101",Beauty,GlowUp,76,49.4,2021-10-10,401,81
PROD-1102,"AutoPro Automotive Model 2102",Automotive,AutoPro,82,53.3,2022-11-11,402,82
PROD-1103,"PlayFun Toys Model 2103",Toys,PlayFun,83,53.95,2023-12-12,403,83
PROD-1104,"TechnoCore Electronics Model 2104",Electronics,TechnoCore,354,230.1,2024-01-13,404,84
PROD-1105,"StyleMax Clothing Model 2105",Clothing,StyleMax,85,55.25,2020-02-14,405,85
PROD-1106,"HomeComfort Home & Garden Model 2106",Home & Garden,HomeComfort,86,55.9,2021-03-15,406,86
PROD-1107,"ActiveLife Sports Model 2107",Sports,ActiveLife,87,56.55,2022-04-16,407,87
PROD-1108,"ReadMore Books Model 2108",Books,ReadMore,20,13,2023-05-17,408,88
PROD-1109,"GlowUp Beauty Model 2109",Beauty,GlowUp,84,54.6,2024-06-18,409,89
PROD-1110,"AutoPro Automotive Model 2110",Automotive,AutoPro,90,58.5,2020-07-19,410,90
PROD-1111,"PlayFun Toys Model 2111",Toys,PlayFun,91,59.15,2021-08-20,411,91
PROD-1112,"TechnoCore Electronics Model 2112",Electronics,TechnoCore,362,235.3,2022-09-21,412,92
PROD-1113,"StyleMax Clothing Model 2113",Clothing,StyleMax,93,60.45,2023-10-22,413,93
PROD-1114,"HomeComfort Home & Garden Model 2114",Home & Garden,HomeComfort,94,61.1,2024-11-23,414,94
PROD-1115,"ActiveLife Sports Model 2115",Sports,ActiveLife,95,61.75,2020-12-24,415,95
PROD-1116,"ReadMore Books Model 2116",Books,ReadMore,28,18.2,2021-01-25,416,96
PROD-1117,"GlowUp Beauty Model 2117",Beauty,GlowUp,92,59.8,2022-02-26,417,97
PROD-1118,"AutoPro Automotive Model 2118",Automotive,AutoPro,98,63.7,2023-03-27,418,98
PROD-1119,"PlayFun Toys Model 2119",Toys,PlayFun,99,64.35,2024-04-28,419,99
PROD-1120,"TechnoCore Electronics Model 2120",Electronics,TechnoCore,370,240.5,2020-05-01,420,20
PROD-1121,"StyleMax Clothing Model 2121",Clothing,StyleMax,101,65.65,2021-06-02,421,21
PROD-1122,"HomeComfort Home & Garden Model 2122",Home & Garden,HomeComfort,102,66.3,2022-07-03,422,22
PROD-1123,"ActiveLife Sports Model 2123",Sports,ActiveLife,103,66.95,2023-08-04,423,23
PROD-1124,"ReadMore Books Model 2124",Books,ReadMore,36,23.4,2024-09-05,424,24
PROD-1125,"GlowUp Beauty Model 2125",Beauty,GlowUp,25,16.25,2020-10-06,425,25
PROD-1126,"AutoPro Automotive Model 2126",Automotive,AutoPro,106,68.9,2021-11-07,426,26
PROD-1127,"PlayFun Toys Model 2127",Toys,PlayFun,107,69.55,2022-12-08,427,27
PROD-1128,"TechnoCore Electronics Model 2128",Electronics,TechnoCore,378,245.7,2023-01-09,428,28
PROD-1129,"StyleMax Clothing Model 2129",Clothing,StyleMax,109,70.85,2024-02-10,429,29
PROD-1130,"HomeComfort Home & Garden Model 2130",Home & Garden,HomeComfort,110,71.5,2020-03-11,430,30
PROD-1131,"ActiveLife Sports Model 2131",Sports,ActiveLife,111,72.15,2021-04-12,431,31
PROD-1132,"ReadMore Books Model 2132",Books,ReadMore,19,12.35,2022-05-13,432,32
PROD-1133,"GlowUp Beauty Model 2133",Beauty,GlowUp,33,21.45,2023-06-14,433,33
PROD-1134,"AutoPro Automotive Model 2134",Automotive,AutoPro,114,74.1,2024-07-15,434,34
PROD-1135,"PlayFun Toys Model 2135",Toys,PlayFun,115,74.75,2020-08-16,435,35
PROD-1136,"TechnoCore Electronics Model 2136",Electronics,TechnoCore,386,250.9,2021-09-17,436,36
PROD-1137,"StyleMax Clothing Model 2137",Clothing,StyleMax,117,76.05,2022-10-18,437,37
PROD-1138,"HomeComfort Home & Garden Model 2138",Home & Garden,HomeComfort,118,76.7,2023-11-19,438,38
PROD-1139,"ActiveLife Sports Model 2139",Sports,ActiveLife,119,77.35,2024-12-20,439,39
PROD-1140,"ReadMore Books Model 2140",Books,ReadMore,27,17.55,2020-01-21,440,40
PROD-1141,"GlowUp Beauty Model 2141",Beauty,GlowUp,41,26.65,2021-02-22,441,41
PROD-1142,"AutoPro Automotive Model 2142",Automotive,AutoPro,122,79.3,2022-03-23,442,42
PROD-1143,"PlayFun Toys Model 2143",Toys,PlayFun,123,79.95,2023-04-24,443,43
PROD-1144,"TechnoCore Electronics Model 2144",Electronics,TechnoCore,394,256.1,2024-05-25,444,44
PROD-1145,"StyleMax Clothing Model 2145",Clothing,StyleMax,125,81.25,2020-06-26,445,45
PROD-1146,"HomeComfort Home & Garden Model 2146",Home & Garden,HomeComfort,126,81.9,2021-07-27,446,46
PROD-1147,"ActiveLife Sports Model 2147",Sports,ActiveLife,127,82.55,2022-08-28,447,47
PROD-1148,"ReadMore Books Model 2148",Books,ReadMore,35,22.75,2023-09-01,448,48
PROD-1149,"GlowUp Beauty Model 2149",Beauty,GlowUp,49,31.85,2024-10-02,449,49
PROD-1150,"AutoPro Automotive Model 2150",Automotive,AutoPro,130,84.5,2020-11-03,450,50
PROD-1151,"PlayFun Toys Model 2151",Toys,PlayFun,131,85.15,2021-12-04,451,51
PROD-1152,"TechnoCore Electronics Model 2152",Electronics,TechnoCore,402,261.3,2022-01-05,452,52
PROD-1153,"StyleMax Clothing Model 2153",Clothing,StyleMax,133,86.45,2023-02-06,453,53
PROD-1154,"HomeComfort Home & Garden Model 2154",Home & Garden,HomeComfort,134,87.1,2024-03-07,454,54
PROD-1155,"ActiveLife Sports Model 2155",Sports,ActiveLife,135,87.75,2020-04-08,455,55
PROD-1156,"ReadMore Books Model 2156",Books,ReadMore,18,11.7,2021-05-09,456,56
PROD-1157,"GlowUp Beauty Model 2157",Beauty,GlowUp,57,37.05,2022-06-10,457,57
PROD-1158,"AutoPro Automotive Model 2158",Automotive,AutoPro,138,89.7,2023-07-11,458,58
PROD-1159,"PlayFun Toys Model 2159",Toys,PlayFun,139,90.35,2024-08-12,459,59
PROD-1160,"TechnoCore Electronics Model 2160",Electronics,TechnoCore,410,266.5,2020-09-13,460,60
PROD-1161,"StyleMax Clothing Model 2161",Clothing,StyleMax,141,91.65,2021-10-14,461,61
PROD-1162,"HomeComfort Home & Garden Model 2162",Home & Garden,HomeComfort,142,92.3,2022-11-15,462,62
PROD-1163,"ActiveLife Sports Model 2163",Sports,ActiveLife,143,92.95,2023-12-16,463,63
PROD-1164,"ReadMore Books Model 2164",Books,ReadMore,26,16.9,2024-01-17,464,64
PROD-1165,"GlowUp Beauty Model 2165",Beauty,GlowUp,65,42.25,2020-02-18,465,65
PROD-1166,"AutoPro Automotive Model 2166",Automotive,AutoPro,146,94.9,2021-03-19,466,66
PROD-1167,"PlayFun Toys Model 2167",Toys,PlayFun,147,95.55,2022-04-20,467,67
PROD-1168,"TechnoCore Electronics Model 2168",Electronics,TechnoCore,418,271.7,2023-05-21,468,68
PROD-1169,"StyleMax Clothing Model 2169",Clothing,StyleMax,149,96.85,2024-06-22,469,69
PROD-1170,"HomeComfort Home & Garden Model 2170",Home & Garden,HomeComfort,150,97.5,2020-07-23,470,70
PROD-1171,"ActiveLife Sports Model 2171",Sports,ActiveLife,151,98.15,2021-08-24,471,71
PROD-1172,"ReadMore Books Model 2172",Books,ReadMore,34,22.1,2022-09-25,472,72
PROD-1173,"GlowUp Beauty Model 2173",Beauty,GlowUp,73,47.45,2023-10-26,473,73
PROD-1174,"AutoPro Automotive Model 2174",Automotive,AutoPro,154,100.1,2024-11-27,474,74
PROD-1175,"PlayFun Toys Model 2175",Toys,PlayFun,155,100.75,2020-12-28,475,75
PROD-1176,"TechnoCore Electronics Model 2176",Electronics,TechnoCore,426,276.9,2021-01-01,476,76
PROD-1177,"StyleMax Clothing Model 2177",Clothing,StyleMax,157,102.05,2022-02-02,477,77
PROD-1178,"HomeComfort Home & Garden Model 2178",Home & Garden,HomeComfort,158,102.7,2023-03-03,478,78
PROD-1179,"ActiveLife Sports Model 2179",Sports,ActiveLife,159,103.35,2024-04-04,479,79
PROD-1180,"ReadMore Books Model 2180",Books,ReadMore,17,11.05,2020-05-05,480,80
PROD-1181,"GlowUp Beauty Model 2181",Beauty,GlowUp,81,52.65,2021-06-06,481,81
PROD-1182,"AutoPro Automotive Model 2182",Automotive,AutoPro,162,105.3,2022-07-07,482,82
PROD-1183,"PlayFun Toys Model 2183",Toys,PlayFun,163,105.95,2023-08-08,483,83
PROD-1184,"TechnoCore Electronics Model 2184",Electronics,TechnoCore,434,282.1,2024-09-09,484,84
PROD-1185,"StyleMax Clothing Model 2185",Clothing,StyleMax,165,107.25,2020-10-10,485,85
PROD-1186,"HomeComfort Home & Garden Model 2186",Home & Garden,HomeComfort,166,107.9,2021-11-11,486,86
PROD-1187,"ActiveLife Sports Model 2187",Sports,ActiveLife,167,108.55,2022-12-12,487,87
PROD-1188,"ReadMore Books Model 2188",Books,ReadMore,25,16.25,2023-01-13,488,88
PROD-1189,"GlowUp Beauty Model 2189",Beauty,GlowUp,89,57.85,2024-02-14,489,89
PROD-1190,"AutoPro Automotive Model 2190",Automotive,AutoPro,170,110.5,2020-03-15,490,90
PROD-1191,"PlayFun Toys Model 2191",Toys,PlayFun,171,111.15,2021-04-16,491,91
PROD-1192,"TechnoCore Electronics Model 2192",Electronics,TechnoCore,442,287.3,2022-05-17,492,92
PROD-1193,"StyleMax Clothing Model 2193",Clothing,StyleMax,173,112.45,2023-06-18,493,93
PROD-1194,"HomeComfort Home & Garden Model 2194",Home & Garden,HomeComfort,174,113.1,2024-07-19,494,94
PROD-1195,"ActiveLife Sports Model 2195",Sports,ActiveLife,175,113.75,2020-08-20,495,95
PROD-1196,"ReadMore Books Model 2196",Books,ReadMore,33,21.45,2021-09-21,496,96
PROD-1197,"GlowUp Beauty Model 2197",Beauty,GlowUp,97,63.05,2022-10-22,497,97
PROD-1198,"AutoPro Automotive Model 2198",Automotive,AutoPro,178,115.7,2023-11-23,498,98
PROD-1199,"PlayFun Toys Model 2199",Toys,PlayFun,179,116.35,2024-12-24,499,99
PROD-1200,"TechnoCore Electronics Model 2200",Electronics,TechnoCore,150,97.5,2020-01-25,100,20
